부품번호,품명,수량,상위품목
TDP04H1SBD1,"스위치,전자식",1,80869908
T491A106K016AT,"축전기,고정식,전기분해형",17,80869908
T491A475K025AT,"축전기,고정식,전기분해형",2,80869908
XC7S25-1CSGA225I,"집적회로,디지털형",1,80869908
MT25QL128ABA1ESE-0SIT,"집적회로,디지털형",1,80869908
MAX3079EESD+,"집적회로,디지털형",3,80869908
74AHC541PW,"집적회로,디지털형",10,80869908
74LVC2G04GW,"집적회로,디지털형",4,80869908
MIC39101-3.3YM,"조정기,전압용",1,80869908
MAX4375HEUB+,"집적회로,디지털형",1,80869908
MIC5219-3.3YM5,"조정기,전압용",1,80869908
MIC5205-3.3YM5,"조정기,전압용",1,80869908
AP7363-10D-13,"조정기,전압용",1,80869908
MIC37100-1.8WS,"조정기,전압용",1,80869908
25AA080D-I/SN,"집적회로,디지털형",1,80869908
THT-103-728-10,라벨,2,80869908
1B31,"절연제,전기용",1,80869908
80869910-1,배선장치,1,80869883
80869910-2,배선장치,1,80869883
80869910-3,배선장치,1,80869883
80869910-4,배선장치,1,80869883
80869910-5,배선장치,1,80869883
80869910-6,배선장치,1,80869883
80869910-7,배선장치,1,80869883
80869910-8,배선장치,1,80869883
80869911,배선장치,1,80869883
80869912,배선장치,1,80869883
80869913,배선장치,1,80869883
80869914,배선장치,1,80869883
80869915,배선장치,1,80869883
80869916,배선장치,1,80869883
접시머리 M2X6-A2-50-H,"나사,기계용",58,80869883
접시머리 M2.5X6-A2-50-H,"나사,기계용",56,80869883
접시머리 M2X16-A2-50-H,"나사,기계용",82,80869883
M2X6 PH SEMS STS,"나사,와셔조립형",118,80869883
M2.5X6 PH SEMS STS,"나사,와셔조립형",22,80869883
M3X6 PH SEMS STS,"나사,와셔조립형",2,80869883
KAD4044420000,"연결기,리셉터클형,전기용",11,80869883
DHR080L-230-20mm,"리테이너 및 사출기,전기카드용",1,80869883
DHR080R-230-20mm,"리테이너 및 사출기,전기카드용",1,80869883
GUTB3-MC5-LC10,"나사,기계용",2,80869883
LW034017A1A,라벨,1,80869883
LOCTITE 243,접착제,1,80869883
80869917,회로카드 조립체(신호분배모듈),1,80869882
80869918,"하우징,전자 구성품용(신호분배모듈용)",1,80869917
80869919,"판,설치용(몸체,신호분배모듈용)",1,80869917
MA3279-140,"삽입기,나사용(M2X1.0D)",9,80869917
MA3279-101,"삽입기,나사용(M2.5X1.0D)",63,80869917
MA3279-102,"삽입기,나사용(M3X1.0D)",2,80869917
MA3279-104,"삽입기,나사용(M4X1.0D)",2,80869917
80869920,"하우징,전자 구성품용(국부신호분배1모듈용)",1,80869917
80869921,"판,설치용(몸체,국부신호분배1모듈용)",1,80869920
MA3279-140,"삽입기,나사용(M2X1.0D)",32,80869920
80869922,"하우징,전자 구성품용(국부신호분배3모듈용)",1,80869917
80869923,"판,설치용(몸체,국부신호분배3모듈용",1,80869922
MA3279-140,"삽입기,나사용(M2X1.0D)",47,80869922
80869924,"하우징,전자 구성품용(점검신호분배모듈용)",1,80869917
80869925,"판,설치용(몸체,점검신호분배모듈용)",1,80869924
MA3279-140,"삽입기,나사용(M2X1.0D)",33,80869924
80869926,"덮개,보호,먼지와 습기 밀폐용(상부덮개,신호분배모듈용)",1,80869917
80869927,"덮개,보호,먼지와 습기 밀폐용(하부덮개,신호분배모듈용)",1,80869917
80869928,"덮개,보호,먼지와 습기 밀폐용(국부신호분배1모듈용)",1,80869917
80869929,"덮개,보호,먼지와 습기 밀폐용(국부신호분배3모듈용)",1,80869917
80869930,"덮개,보호,먼지와 습기 밀폐용(점검신호분배모듈용)",1,80869917
80869897,"덮개,보호,먼지와 습기 밀폐용(전면덮개조립체용)",1,80869917
80869898,"덮개,보호,먼지와 습기 밀폐용(전면용)",1,80869897
M20-10S2B-15(FASTENED),스크루드라이버 및 렌치조립체,2,80869897
80869931,인쇄회로판(국부신호분배1),1,80869917
80869932,인쇄배선판(국부신호분배1),1,80869931
PBY201209T-500Y-N,"차폐 비드,전자용",1,80869931
SBK160808T-121Y-S,"차폐 비드,전자용",4,80869931
CL10C180JB8NNNC,"축전기,고정식,세라믹 유전체형",33,80869931
CL10B104JB8NNNC,"축전기,고정식,세라믹 유전체형",21,80869931
CBR06C208B5GAC,"축전기,고정식,세라믹 유전체형",6,80869931
CBR06C308B5GAC,"축전기,고정식,세라믹 유전체형",6,80869931
CBR06C408B5GAC,"축전기,고정식,세라믹 유전체형",6,80869931
CBR06C508B5GAC,"축전기,고정식,세라믹 유전체형",6,80869931
CBR06C608B5GAC,"축전기,고정식,세라믹 유전체형",6,80869931
CBR06C708B5GAC,"축전기,고정식,세라믹 유전체형",6,80869931
CBR06C808B5GAC,"축전기,고정식,세라믹 유전체형",6,80869931
CBR06C908B5GAC,"축전기,고정식,세라믹 유전체형",6,80869931
CL10C010CB81PN,"축전기,고정식,세라믹 유전체형",6,80869931
CL10C1R2CB81PN,"축전기,고정식,세라믹 유전체형",6,80869931
CL10C102JB8NNNC,"축전기,고정식,세라믹 유전체형",3,80869931
CL10C331JB8NNNC,"축전기,고정식,세라믹 유전체형",2,80869931
CL10C390JB8NNNC,"축전기,고정식,세라믹 유전체형",4,80869931
CL10C471JB8NNNC,"축전기,고정식,세라믹 유전체형",1,80869931
R4D3890P400A2,"필터,대역통과용",1,80869931
LFCN-4400+,"필터,저주파 통과용",2,80869931
MCX(F)RA-PCB-6020-S105,"연결기,리셉터클형,전기용",4,80869931
530480810,"연결기,플러그형,전기용",1,80869931
0805AS-012J-01,"인덕턴스 표준기,고정식",1,80869931
LQG18HN2N7S00,"코일,전기용",1,80869931
LQG18HN2N2S00,"코일,전기용",1,80869931
0805AS-3N3G-01,"인덕턴스 표준기,고정식",2,80869931
NFM41PC155B1H3L,"필터,무선주파수 혼신용",1,80869931
NFM21CC223R1H3,"필터,무선주파수 혼신용",2,80869931
RC1608J5R6CS,"저항기,고정식,피막형",4,80869931
RC1608J8R2CS,"저항기,고정식,피막형",4,80869931
RC1608J9R1CS,"저항기,고정식,피막형",4,80869931
RC1608J100CS,"저항기,고정식,피막형",4,80869931
RC1608J120CS,"저항기,고정식,피막형",6,80869931
RC1608J150CS,"저항기,고정식,피막형",4,80869931
RC1608J180CS,"저항기,고정식,피막형",4,80869931
RC1608J200CS,"저항기,고정식,피막형",4,80869931
RC1608J240CS,"저항기,고정식,피막형",4,80869931
RC1608J221CS,"저항기,고정식,피막형",10,80869931
RC1608J241CS,"저항기,고정식,피막형",8,80869931
RC1608J271CS,"저항기,고정식,피막형",8,80869931
RC1608J301CS,"저항기,고정식,피막형",8,80869931
RC1608J331CS,"저항기,고정식,피막형",8,80869931
RC1608J361CS,"저항기,고정식,피막형",8,80869931
RC1608J391CS,"저항기,고정식,피막형",8,80869931
RC1608J431CS,"저항기,고정식,피막형",12,80869931
RC1608J471CS,"저항기,고정식,피막형",12,80869931
RC1608J511CS,"저항기,고정식,피막형",8,80869931
RC1608J561CS,"저항기,고정식,피막형",8,80869931
RC1608J621CS,"저항기,고정식,피막형",8,80869931
RC1608J681CS,"저항기,고정식,피막형",8,80869931
RC1608J751CS,"저항기,고정식,피막형",8,80869931
RC1608J821CS,"저항기,고정식,피막형",8,80869931
RC1608J911CS,"저항기,고정식,피막형",8,80869931
RC1608J510CS,"저항기,고정식,피막형",3,80869931
RC1608J000CS,"저항기,고정식,피막형",5,80869931
RC1608J822CS,"저항기,고정식,피막형",8,80869931
RC1608J752CS,"저항기,고정식,피막형",4,80869931
RC1608J912CS,"저항기,고정식,피막형",4,80869931
RC1608J123CS,"저항기,고정식,피막형",4,80869931
RC1608J153CS,"저항기,고정식,피막형",4,80869931
RC1608J183CS,"저항기,고정식,피막형",3,80869931
RC1608J203CS,"저항기,고정식,피막형",3,80869931
RC1608J223CS,"저항기,고정식,피막형",2,80869931
RC1608J102CS,"저항기,고정식,피막형",16,80869931
RC1608J472CS,"저항기,고정식,피막형",6,80869931
RC1608J222CS,"저항기,고정식,피막형",4,80869931
RC1608J242CS,"저항기,고정식,피막형",4,80869931
RC1608J272CS,"저항기,고정식,피막형",4,80869931
RC1608J302CS,"저항기,고정식,피막형",4,80869931
RC1608J332CS,"저항기,고정식,피막형",4,80869931
RC1608J362CS,"저항기,고정식,피막형",2,80869931
RC1608J392CS,"저항기,고정식,피막형",3,80869931
RC1608J432CS,"저항기,고정식,피막형",3,80869931
RC1608J512CS,"저항기,고정식,피막형",4,80869931
RC1608J562CS,"저항기,고정식,피막형",4,80869931
RC1608J622CS,"저항기,고정식,피막형",4,80869931
RC1608J182CS,"저항기,고정식,피막형",4,80869931
RC1608J270CS,"저항기,고정식,피막형",2,80869931
RC1608J300CS,"저항기,고정식,피막형",2,80869931
RC1608J181CS,"저항기,고정식,피막형",4,80869931
RC1608J201CS,"저항기,고정식,피막형",4,80869931
RC1608J220CS,"저항기,고정식,피막형",5,80869931
RC1608J682CS,"저항기,고정식,피막형",3,80869931
RC1608J430CS,"저항기,고정식,피막형",1,80869931
RC1608J131CS,"저항기,고정식,피막형",2,80869931
RC1608J104CS,"저항기,고정식,피막형",1,80869931
RL2010FK-070R062L,"저항기,고정식,피막형",1,80869931
RC1608J103CS,"저항기,고정식,피막형",5,80869931
RC1608J112CS,"저항기,고정식,피막형",2,80869931
RC1608J122CS,"저항기,고정식,피막형",2,80869931
RC1608J132CS,"저항기,고정식,피막형",2,80869931
RC1608J152CS,"저항기,고정식,피막형",2,80869931
RC1608J202CS,"저항기,고정식,피막형",2,80869931
TAJA106K016RNJ,"축전기,고정식,전기분해형",11,80869931
RBDC-20-63+,검출기(신호용),3,80869931
BBA02,"증폭기,무선 주파수용",1,80869931
TVA0300N09,"저항기 회로망,열민감식",1,80869931
AD8317ACPZ-R7,"변환기,디지털-아날로그 변환용",3,80869931
LM2904DGKR,"집적회로,디지털형",3,80869931
NC7SZU04M5X,"집적회로,디지털형",3,80869931
GP2X+,"분배기,전력,무선 주파수",2,80869931
HMC326MS8GE,"증폭기,무선 주파수용",2,80869931
MAX4375HEUB+,"집적회로,디지털형",1,80869931
MIC39101-5.0YM,"조정기,전압용",1,80869931
MIC5219-5.0YM5,"조정기,전압용",1,80869931
THT-103-728-10,라벨,1,80869931
1B31,"절연제,전기용",1,80869931
80869933,인쇄회로판(국부신호분배3),1,80869917
80869934,인쇄배선판(국부신호분배3),1,80870068
SBK160808T-121Y-S,"차폐 비드,전자용",4,80870068
PBY201209T-500Y-N,"차폐 비드,전자용",1,80870068
CL10C101JB8NNNC,"축전기,고정식,세라믹 유전체형",31,80870068
CL10B104JB8NNNC,"축전기,고정식,세라믹 유전체형",21,80870068
CL10C102JB8NNNC,"축전기,고정식,세라믹 유전체형",3,80870068
CL10C180JB8NNNC,"축전기,고정식,세라믹 유전체형",2,80870068
CL10C471JB8NNNC,"축전기,고정식,세라믹 유전체형",1,80870068
R4D750P10A2,"필터,대역통과용",1,80870068
LFCN-900+,"필터,저주파 통과용",2,80870068
MCX(F)RA-PCB-6020-S105,"연결기,리셉터클형,전기용",4,80870068
530480810,"연결기,플러그형,전기용",1,80870068
0805AS-082J-01,"인덕턴스 표준기,고정식",3,80870068
LQG18HN8N2J00,"코일,전기용",2,80870068
LQG18HN10NJ00,"코일,전기용",2,80870068
LQG18HN12NJ00,"코일,전기용",2,80870068
LQG18HN15NJ00,"코일,전기용",2,80870068
LQG18HN18NJ00,"코일,전기용",2,80870068
LQG18HN22NJ00,"코일,전기용",2,80870068
LQG18HN27NJ00,"코일,전기용",2,80870068
LQG18HN33NJ00,"코일,전기용",2,80870068
LQG18HN39NJ00,"코일,전기용",2,80870068
LQG18HN47NJ00,"코일,전기용",2,80870068
LQG18HN56NJ00,"코일,전기용",2,80870068
LQG18HN68NJ00,"코일,전기용",2,80870068
NFM41PC155B1H3L,"필터,무선주파수 혼신용",1,80870068
NFM21CC223R1H3,"필터,무선주파수 혼신용",2,80870068
RC1608J150CS,"저항기,고정식,피막형",6,80870068
RC1608J200CS,"저항기,고정식,피막형",6,80870068
RC1608J240CS,"저항기,고정식,피막형",2,80870068
RC1608J241CS,"저항기,고정식,피막형",12,80870068
RC1608J271CS,"저항기,고정식,피막형",12,80870068
RC1608J331CS,"저항기,고정식,피막형",12,80870068
RC1608J361CS,"저항기,고정식,피막형",12,80870068
RC1608J391CS,"저항기,고정식,피막형",12,80870068
RC1608J471CS,"저항기,고정식,피막형",12,80870068
RC1608J511CS,"저항기,고정식,피막형",12,80870068
RC1608J561CS,"저항기,고정식,피막형",12,80870068
RC1608J510CS,"저항기,고정식,피막형",6,80870068
RC1608J512CS,"저항기,고정식,피막형",4,80870068
RC1608J562CS,"저항기,고정식,피막형",4,80870068
RC1608J622CS,"저항기,고정식,피막형",4,80870068
RC1608J682CS,"저항기,고정식,피막형",6,80870068
RC1608J752CS,"저항기,고정식,피막형",5,80870068
RC1608J822CS,"저항기,고정식,피막형",5,80870068
RC1608J912CS,"저항기,고정식,피막형",4,80870068
RC1608J100CS,"저항기,고정식,피막형",9,80870068
RC1608J102CS,"저항기,고정식,피막형",6,80870068
RC1608J180CS,"저항기,고정식,피막형",7,80870068
RC1608J103CS,"저항기,고정식,피막형",7,80870068
RC1608J472CS,"저항기,고정식,피막형",6,80870068
RC1608J301CS,"저항기,고정식,피막형",14,80870068
RC1608J202CS,"저항기,고정식,피막형",6,80870068
RC1608J123CS,"저항기,고정식,피막형",3,80870068
RC1608J153CS,"저항기,고정식,피막형",3,80870068
RC1608J183CS,"저항기,고정식,피막형",3,80870068
RC1608J5R6CS,"저항기,고정식,피막형",4,80870068
RC1608J8R2CS,"저항기,고정식,피막형",4,80870068
RC1608J9R1CS,"저항기,고정식,피막형",4,80870068
RC1608J000CS,"저항기,고정식,피막형",5,80870068
RC1608J621CS,"저항기,고정식,피막형",8,80870068
RC1608J681CS,"저항기,고정식,피막형",8,80870068
RC1608J751CS,"저항기,고정식,피막형",8,80870068
RC1608J821CS,"저항기,고정식,피막형",8,80870068
RC1608J911CS,"저항기,고정식,피막형",8,80870068
RC1608J120CS,"저항기,고정식,피막형",8,80870068
RC1608J431CS,"저항기,고정식,피막형",16,80870068
RC1608J332CS,"저항기,고정식,피막형",3,80870068
RC1608J362CS,"저항기,고정식,피막형",3,80870068
RC1608J392CS,"저항기,고정식,피막형",2,80870068
RC1608J432CS,"저항기,고정식,피막형",2,80870068
RC1608J220CS,"저항기,고정식,피막형",7,80870068
RC1608J221CS,"저항기,고정식,피막형",6,80870068
RC1608J203CS,"저항기,고정식,피막형",2,80870068
RC1608J104CS,"저항기,고정식,피막형",1,80870068
RL2010FK-070R062L,"저항기,고정식,피막형",1,80870068
RC1608J182CS,"저항기,고정식,피막형",3,80870068
RC1608J222CS,"저항기,고정식,피막형",3,80870068
RC1608J242CS,"저항기,고정식,피막형",3,80870068
RC1608J272CS,"저항기,고정식,피막형",3,80870068
RC1608J302CS,"저항기,고정식,피막형",3,80870068
RC1608J132CS,"저항기,고정식,피막형",2,80870068
RC1608J152CS,"저항기,고정식,피막형",2,80870068
TAJA106K016RNJ,"축전기,고정식,전기분해형",11,80870068
TCD-20-4+,검출기(신호용),3,80870068
TQP3M9038,"증폭기,무선 주파수용",3,80870068
TVA0300N09,"저항기 회로망,열민감식",1,80870068
AD8313ARMZ,"집적회로,디지털형",3,80870068
LM2904DGKR,"집적회로,디지털형",3,80870068
ADP-2-9+,"분배기,전력,무선 주파수",2,80870068
MAX4375HEUB+,"집적회로,디지털형",1,80870068
MIC39101-5.0YM,"조정기,전압용",1,80870068
MIC5219-5.0YM5,"조정기,전압용",1,80870068
THT-103-728-10,라벨,1,80870068
1B31,"절연제,전기용",1,80870068
80869935,인쇄회로판(점검신호분배),1,80869917
80869936,인쇄배선판(점검신호분배),1,80869935
SBK160808T-121Y-S,"차폐 비드,전자용",7,80869935
PBY201209T-500Y-N,"차폐 비드,전자용",1,80869935
CL10C220JB8NNNC,"축전기,고정식,세라믹 유전체형",42,80869935
CL10B104JB8NNNC,"축전기,고정식,세라믹 유전체형",27,80869935
CBR06C208B5GAC,"축전기,고정식,세라믹 유전체형",5,80869935
CBR06C308B5GAC,"축전기,고정식,세라믹 유전체형",5,80869935
CBR06C408B5GAC,"축전기,고정식,세라믹 유전체형",5,80869935
CBR06C508B5GAC,"축전기,고정식,세라믹 유전체형",5,80869935
CBR06C608B5GAC,"축전기,고정식,세라믹 유전체형",5,80869935
CBR06C708B5GAC,"축전기,고정식,세라믹 유전체형",5,80869935
CBR06C808B5GAC,"축전기,고정식,세라믹 유전체형",5,80869935
CBR06C908B5GAC,"축전기,고정식,세라믹 유전체형",5,80869935
CL10C010CB81PN,"축전기,고정식,세라믹 유전체형",5,80869935
CL10C1R2CB81PN,"축전기,고정식,세라믹 유전체형",5,80869935
CL10C102JB8NNNC,"축전기,고정식,세라믹 유전체형",3,80869935
CL10C471JB8NNNC,"축전기,고정식,세라믹 유전체형",3,80869935
R4D3200P400A2,"필터,대역통과용",1,80869935
MCX(F)RA-PCB-6020-S105,"연결기,리셉터클형,전기용",3,80869935
530481110,"연결기,플러그형,전기용",1,80869935
LQG18HN1N2S00,"코일,전기용",5,80869935
LQG18HN1N5S00,"코일,전기용",5,80869935
LQG18HN1N8S00,"코일,전기용",5,80869935
LQG18HN2N2S00,"코일,전기용",5,80869935
LQG18HN2N7S00,"코일,전기용",5,80869935
LQG18HN3N3S00,"코일,전기용",5,80869935
LQG18HN3N9S00,"코일,전기용",5,80869935
LQG18HN4N7S00,"코일,전기용",5,80869935
LQG18HN5N6S00,"코일,전기용",5,80869935
LQG18HN6N8J00,"코일,전기용",5,80869935
LQG18HN8N2J00,"코일,전기용",5,80869935
LQG18HN10NJ00,"코일,전기용",5,80869935
0805AS-027J-01,"인덕턴스 표준기,고정식",1,80869935
NFM41PC155B1H3L,"필터,무선주파수 혼신용",1,80869935
NFM21CC223R1H3,"필터,무선주파수 혼신용",4,80869935
RC1608J510CS,"저항기,고정식,피막형",6,80869935
RC1608J102CS,"저항기,고정식,피막형",19,80869935
RC1608J5R6CS,"저항기,고정식,피막형",4,80869935
RC1608J8R2CS,"저항기,고정식,피막형",4,80869935
RC1608J9R1CS,"저항기,고정식,피막형",4,80869935
RC1608J100CS,"저항기,고정식,피막형",4,80869935
RC1608J150CS,"저항기,고정식,피막형",4,80869935
RC1608J180CS,"저항기,고정식,피막형",4,80869935
RC1608J301CS,"저항기,고정식,피막형",8,80869935
RC1608J331CS,"저항기,고정식,피막형",8,80869935
RC1608J361CS,"저항기,고정식,피막형",8,80869935
RC1608J391CS,"저항기,고정식,피막형",8,80869935
RC1608J471CS,"저항기,고정식,피막형",8,80869935
RC1608J511CS,"저항기,고정식,피막형",8,80869935
RC1608J561CS,"저항기,고정식,피막형",8,80869935
RC1608J621CS,"저항기,고정식,피막형",8,80869935
RC1608J681CS,"저항기,고정식,피막형",8,80869935
RC1608J120CS,"저항기,고정식,피막형",6,80869935
RC1608J431CS,"저항기,고정식,피막형",12,80869935
RC1608J512CS,"저항기,고정식,피막형",6,80869935
RC1608J562CS,"저항기,고정식,피막형",6,80869935
RC1608J622CS,"저항기,고정식,피막형",6,80869935
RC1608J682CS,"저항기,고정식,피막형",6,80869935
RC1608J752CS,"저항기,고정식,피막형",6,80869935
RC1608J912CS,"저항기,고정식,피막형",6,80869935
RC1608J123CS,"저항기,고정식,피막형",6,80869935
RC1608J153CS,"저항기,고정식,피막형",6,80869935
RC1608J183CS,"저항기,고정식,피막형",6,80869935
RC1608J203CS,"저항기,고정식,피막형",6,80869935
RC1608J220CS,"저항기,고정식,피막형",3,80869935
RC1608J221CS,"저항기,고정식,피막형",6,80869935
RC1608J822CS,"저항기,고정식,피막형",9,80869935
RC1608J000CS,"저항기,고정식,피막형",3,80869935
RC1608J202CS,"저항기,고정식,피막형",5,80869935
RC1608J472CS,"저항기,고정식,피막형",3,80869935
RL2010FK-070R062L,"저항기,고정식,피막형",1,80869935
RC1608J103CS,"저항기,고정식,피막형",7,80869935
RC1608J751CS,"저항기,고정식,피막형",9,80869935
RC1608J821CS,"저항기,고정식,피막형",9,80869935
RC1608J911CS,"저항기,고정식,피막형",9,80869935
RC1608J112CS,"저항기,고정식,피막형",1,80869935
RC1608J122CS,"저항기,고정식,피막형",1,80869935
RC1608J132CS,"저항기,고정식,피막형",3,80869935
RC1608J222CS,"저항기,고정식,피막형",3,80869935
RC1608J242CS,"저항기,고정식,피막형",3,80869935
RC1608J272CS,"저항기,고정식,피막형",3,80869935
RC1608J302CS,"저항기,고정식,피막형",1,80869935
RC1608J332CS,"저항기,고정식,피막형",1,80869935
RC1608J362CS,"저항기,고정식,피막형",1,80869935
RC1608J392CS,"저항기,고정식,피막형",1,80869935
RC1608J152CS,"저항기,고정식,피막형",2,80869935
RC1608J182CS,"저항기,고정식,피막형",2,80869935
TAJA106K016RNJ,"축전기,고정식,전기분해형",14,80869935
74LVC2G04GW,"집적회로,디지털형",3,80869935
PE42420E-Z,"스위치,전자식",3,80869935
D17W+,검출기(신호용),3,80869935
BNT02,"증폭기,무선 주파수용",1,80869935
AD8317ACPZ-R7,"변환기,디지털-아날로그 변환용",3,80869935
LM2904DGKR,"집적회로,디지털형",3,80869935
NC7SZU04M5X,"집적회로,디지털형",3,80869935
GP2X+,"분배기,전력,무선 주파수",1,80869935
MIC5205-5.0YM5,"조정기,전압용",1,80869935
MAX4375HEUB+,"집적회로,디지털형",1,80869935
MIC5205-3.3YM5,"조정기,전압용",1,80869935
MIC5219-5.0YM5,"조정기,전압용",1,80869935
THT-103-728-10,라벨,1,80869935
1B31,"절연제,전기용",1,80869935
80869937,인쇄회로판(전원/제어),1,80869917
80869938,인쇄배선판(전원/제어),1,80869937
16SEV47M5X5.5,"축전기,고정식,전기분해형",4,80869937
BLM21PG600SN1,"차폐 비드,전자용",7,80869937
BLM18PG300SN1,"차폐 비드,전자용",4,80869937
PBY201209T-500Y-N,"차폐 비드,전자용",24,80869937
SBK160808T-121Y-N,"차폐 비드,전자용",17,80869937
CL10B474KO8NNNC,"축전기,고정식,세라믹 유전체형",23,80869937
CL10B104JB8NNNC,"축전기,고정식,세라믹 유전체형",40,80869937
CL10C471JB8NNNC,"축전기,고정식,세라믹 유전체형",2,80869937
CL10B333KB8NNNC,"축전기,고정식,세라믹 유전체형",4,80869937
WP130WDT/EGW,발광 다이오드,4,80869937
046701.5NRHF,"퓨즈,밀폐관형",2,80869937
87833-1419,"연결기,플러그형,전기용",2,80869937
501876-2640,"연결기,플러그형,전기용",1,80869937
530480810,"연결기,플러그형,전기용",2,80869937
530481110,"연결기,플러그형,전기용",1,80869937
NFM41PC155B1H3L,"필터,무선주파수 혼신용",2,80869937
NFM21CC223R1H3,"필터,무선주파수 혼신용",5,80869937
SCO-103350ADR-48.000M,"발진기,수정 제어형",1,80869937
RC1608J220CS,"저항기,고정식,피막형",21,80869937
RC1608J000CS,"저항기,고정식,피막형",9,80869937
RC1608J472CS,"저항기,고정식,피막형",6,80869937
RC1608J331CS,"저항기,고정식,피막형",5,80869937
RC1608J103CS,"저항기,고정식,피막형",4,80869937
RC1608J121CS,"저항기,고정식,피막형",4,80869937
CRL1206-JW-R062ELF,"저항기,고정식,피막형",1,80869937
RC1608J912CS,"저항기,고정식,피막형",2,80869937
RC1608J123CS,"저항기,고정식,피막형",2,80869937
RC1608J153CS,"저항기,고정식,피막형",2,80869937
RC1608J183CS,"저항기,고정식,피막형",2,80869937
RC1608J203CS,"저항기,고정식,피막형",2,80869937
RC1608J223CS,"저항기,고정식,피막형",2,80869937
RC1608J202CS,"저항기,고정식,피막형",2,80869937
RC1608J222CS,"저항기,고정식,피막형",2,80869937
RC1608J242CS,"저항기,고정식,피막형",2,80869937
RC1608J272CS,"저항기,고정식,피막형",1,80869937
RC1608J302CS,"저항기,고정식,피막형",1,80869937
RC1608J332CS,"저항기,고정식,피막형",1,80869937
RC1608J362CS,"저항기,고정식,피막형",1,80869937
RC1608J122CS,"저항기,고정식,피막형",1,80869937
RC1608J132CS,"저항기,고정식,피막형",1,80869937
RC1608J152CS,"저항기,고정식,피막형",1,80869937
RC1608J182CS,"저항기,고정식,피막형",1,80869937
T491A106K016AT,"축전기,고정식,전기분해형",17,80869937
XC7S25-1CSGA225I,"집적회로,디지털형",1,80869937
MT25QL128ABA1ESE-0SIT,"집적회로,디지털형",1,80869937
74AHC541PW,"집적회로,디지털형",2,80869937
MAX3079EESD+,"집적회로,디지털형",3,80869937
74LVC2G04GW,"집적회로,디지털형",4,80869937
MIC39101-3.3YM,"조정기,전압용",1,80869937
MAX4375HEUB+,"집적회로,디지털형",1,80869937
MIC5219-5.0YM5,"조정기,전압용",1,80869937
MIC5205-3.3YM5,"조정기,전압용",1,80869937
AP7363-10D-13,"조정기,전압용",1,80869937
MIC37100-1.8WS,"조정기,전압용",1,80869937
THT-103-728-10,라벨,2,80869937
1B31,"절연제,전기용",1,80869937
80869939-1,배선장치,1,80869917
80869939-2,배선장치,1,80869917
80869940-1,배선장치,1,80869917
80869940-2,배선장치,1,80869917
80869940-3,배선장치,1,80869917
80869941-1,배선장치,1,80869917
80869941-2,배선장치,1,80869917
80869941-3,배선장치,1,80869917
80869942-1,배선장치,1,80869917
80869942-2,배선장치,1,80869917
80869942-3,배선장치,1,80869917
80869943,배선장치,1,80869917
80869944,배선장치,1,80869917
80869945,배선장치,1,80869917
80869946,배선장치,1,80869917
접시머리 M2X6-A2-50-H,"나사,기계용",46,80869917
접시머리 M2X12-A2-50-H,"나사,기계용",30,80869917
접시머리 M2.5X6-A2-50-H,"나사,기계용",37,80869917
M2X5 PH SEMS STS,"나사,와셔조립형",35,80869917
M2X6 PH SEMS STS,"나사,와셔조립형",9,80869917
M2.5X6 PH SEMS STS,"나사,와셔조립형",18,80869917
M2.5X8 PH SEMS STS,"나사,와셔조립형",12,80869917
M3X6 PH SEMS STS,"나사,와셔조립형",2,80869917
M4X8 PH SEMS STS,"나사,와셔조립형",2,80869917
KAD4044420000,"연결기,리셉터클형,전기용",9,80869917
KTMO400400160,"덮개,전기 연결기용",2,80869917
DHR080L-230-20mm,"리테이너 및 사출기,전기카드용",1,80869917
DHR080R-230-20mm,"리테이너 및 사출기,전기카드용",1,80869917
GUTB3-MC5-LC10,"나사,기계용",2,80869917
LW034017A1A,라벨,1,80869917
LOCTITE 243,접착제,1,80869917
80869947,회로카드 조립체(국부/점검5분배모듈),2,80869882
80869948,"하우징,전자 구성품용(국부점검5분배모듈용)",1,80869947
80869949,"판,설치용(몸체,국부/점검5분배모듈용)",1,80869948
MA3279-140,"삽입기,나사용(M2X1.0D)",64,80869948
MA3279-101,"삽입기,나사용(M2.5X1.0D)",4,80869948
80869950,인쇄회로판(국부신호5분배1),1,80869947
80869951,인쇄배선판(국부신호1/점검신호분배),1,80869950
GP2X+,"분배기,전력,무선 주파수",6,80869950
CL10C180JB8NNNC,"축전기,고정식,세라믹 유전체형",18,80869950
RC1608J5R6CS,"저항기,고정식,피막형",5,80869950
RC1608J8R2CS,"저항기,고정식,피막형",5,80869950
RC1608J9R1CS,"저항기,고정식,피막형",5,80869950
RC1608J100CS,"저항기,고정식,피막형",5,80869950
RC1608J120CS,"저항기,고정식,피막형",5,80869950
RC1608J150CS,"저항기,고정식,피막형",5,80869950
RC1608J180CS,"저항기,고정식,피막형",5,80869950
RC1608J200CS,"저항기,고정식,피막형",5,80869950
RC1608J241CS,"저항기,고정식,피막형",10,80869950
RC1608J271CS,"저항기,고정식,피막형",10,80869950
RC1608J301CS,"저항기,고정식,피막형",10,80869950
RC1608J331CS,"저항기,고정식,피막형",10,80869950
RC1608J361CS,"저항기,고정식,피막형",10,80869950
RC1608J391CS,"저항기,고정식,피막형",10,80869950
RC1608J431CS,"저항기,고정식,피막형",10,80869950
